#    L    TT             EE             TE             PP             TP          
  2360   0.108677E+03   0.339288E+01  -0.864711E+01   0.710230E+05   0.856511E+01
  2361   0.108633E+03   0.336074E+01  -0.858307E+01   0.709678E+05   0.869141E+01
  2362   0.108584E+03   0.332897E+01  -0.851792E+01   0.709128E+05   0.881478E+01
  2363   0.108531E+03   0.329755E+01  -0.845180E+01   0.708577E+05   0.893496E+01
  2364   0.108474E+03   0.326650E+01  -0.838465E+01   0.708028E+05   0.905170E+01
  2365   0.108413E+03   0.323583E+01  -0.831660E+01   0.707479E+05   0.916473E+01
  2366   0.108348E+03   0.320554E+01  -0.824758E+01   0.706931E+05   0.927381E+01
  2367   0.108278E+03   0.317563E+01  -0.817768E+01   0.706383E+05   0.937866E+01
  2368   0.108205E+03   0.314612E+01  -0.810688E+01   0.705836E+05   0.947903E+01
  2369   0.108127E+03   0.311702E+01  -0.803534E+01   0.705289E+05   0.957467E+01
  2370   0.108045E+03   0.308832E+01  -0.796291E+01   0.704743E+05   0.966530E+01
  2371   0.107959E+03   0.306004E+01  -0.788974E+01   0.704198E+05   0.975068E+01
  2372   0.107868E+03   0.303218E+01  -0.781582E+01   0.703653E+05   0.983054E+01
  2373   0.107774E+03   0.300473E+01  -0.774123E+01   0.703109E+05   0.990463E+01
  2374   0.107674E+03   0.297773E+01  -0.766598E+01   0.702566E+05   0.997269E+01
  2375   0.107571E+03   0.295115E+01  -0.759006E+01   0.702023E+05   0.100344E+02
  2376   0.107463E+03   0.292502E+01  -0.751354E+01   0.701481E+05   0.100897E+02
  2377   0.107350E+03   0.289933E+01  -0.743643E+01   0.700939E+05   0.101381E+02
  2378   0.107233E+03   0.287409E+01  -0.735877E+01   0.700398E+05   0.101794E+02
  2379   0.107112E+03   0.284930E+01  -0.728060E+01   0.699858E+05   0.102134E+02
  2380   0.106987E+03   0.282497E+01  -0.720196E+01   0.699318E+05   0.102398E+02
  2381   0.106857E+03   0.280109E+01  -0.712287E+01   0.698778E+05   0.102584E+02
  2382   0.106723E+03   0.277769E+01  -0.704335E+01   0.698240E+05   0.102688E+02
  2383   0.106584E+03   0.275475E+01  -0.696345E+01   0.697702E+05   0.102709E+02
  2384   0.106440E+03   0.273228E+01  -0.688318E+01   0.697164E+05   0.102644E+02
  2385   0.106293E+03   0.271029E+01  -0.680259E+01   0.696627E+05   0.102490E+02
  2386   0.106141E+03   0.268877E+01  -0.672169E+01   0.696091E+05   0.102244E+02
  2387   0.105984E+03   0.266773E+01  -0.664055E+01   0.695555E+05   0.101905E+02
  2388   0.105824E+03   0.264718E+01  -0.655918E+01   0.695020E+05   0.101469E+02
  2389   0.105659E+03   0.262711E+01  -0.647762E+01   0.694486E+05   0.100933E+02
  2390   0.105489E+03   0.260753E+01  -0.639590E+01   0.693952E+05   0.100296E+02
  2391   0.105315E+03   0.258844E+01  -0.631406E+01   0.693418E+05   0.995547E+01
  2392   0.105137E+03   0.256985E+01  -0.623212E+01   0.692885E+05   0.987063E+01
  2393   0.104954E+03   0.255175E+01  -0.615013E+01   0.692353E+05   0.977483E+01
  2394   0.104768E+03   0.253414E+01  -0.606809E+01   0.691822E+05   0.966783E+01
  2395   0.104577E+03   0.251703E+01  -0.598606E+01   0.691291E+05   0.954934E+01
  2396   0.104382E+03   0.250042E+01  -0.590405E+01   0.690760E+05   0.941913E+01
  2397   0.104183E+03   0.248430E+01  -0.582210E+01   0.690230E+05   0.927693E+01
  2398   0.103980E+03   0.246869E+01  -0.574023E+01   0.689701E+05   0.912247E+01
  2399   0.103773E+03   0.245357E+01  -0.565848E+01   0.689172E+05   0.895551E+01
  2400   0.103561E+03   0.243895E+01  -0.557687E+01   0.688644E+05   0.877578E+01
  2401   0.103345E+03   0.242483E+01  -0.549545E+01   0.688117E+05   0.858319E+01
  2402   0.103126E+03   0.241121E+01  -0.541422E+01   0.687590E+05   0.837830E+01
  2403   0.102901E+03   0.239808E+01  -0.533324E+01   0.687063E+05   0.816185E+01
  2404   0.102674E+03   0.238546E+01  -0.525252E+01   0.686538E+05   0.793455E+01
  2405   0.102442E+03   0.237333E+01  -0.517210E+01   0.686012E+05   0.769715E+01
  2406   0.102207E+03   0.236170E+01  -0.509200E+01   0.685488E+05   0.745037E+01
  2407   0.101968E+03   0.235057E+01  -0.501225E+01   0.684964E+05   0.719494E+01
  2408   0.101724E+03   0.233992E+01  -0.493288E+01   0.684440E+05   0.693159E+01
  2409   0.101478E+03   0.232977E+01  -0.485390E+01   0.683917E+05   0.666104E+01
  2410   0.101227E+03   0.232011E+01  -0.477537E+01   0.683395E+05   0.638404E+01
  2411   0.100973E+03   0.231094E+01  -0.469728E+01   0.682873E+05   0.610130E+01
  2412   0.100714E+03   0.230225E+01  -0.461968E+01   0.682352E+05   0.581356E+01
  2413   0.100453E+03   0.229405E+01  -0.454260E+01   0.681831E+05   0.552155E+01
  2414   0.100188E+03   0.228632E+01  -0.446604E+01   0.681311E+05   0.522599E+01
  2415   0.999188E+02   0.227908E+01  -0.439006E+01   0.680791E+05   0.492762E+01
  2416   0.996470E+02   0.227231E+01  -0.431465E+01   0.680272E+05   0.462717E+01
  2417   0.993715E+02   0.226602E+01  -0.423987E+01   0.679754E+05   0.432536E+01
  2418   0.990930E+02   0.226020E+01  -0.416573E+01   0.679236E+05   0.402292E+01
  2419   0.988108E+02   0.225485E+01  -0.409226E+01   0.678719E+05   0.372058E+01
  2420   0.985264E+02   0.224995E+01  -0.401947E+01   0.678202E+05   0.341908E+01
  2421   0.982383E+02   0.224553E+01  -0.394739E+01   0.677686E+05   0.311914E+01
  2422   0.979471E+02   0.224155E+01  -0.387605E+01   0.677170E+05   0.282149E+01
  2423   0.976538E+02   0.223803E+01  -0.380546E+01   0.676655E+05   0.252686E+01
  2424   0.973568E+02   0.223496E+01  -0.373566E+01   0.676141E+05   0.223598E+01
  2425   0.970575E+02   0.223234E+01  -0.366665E+01   0.675627E+05   0.194958E+01
  2426   0.967552E+02   0.223014E+01  -0.359847E+01   0.675113E+05   0.166839E+01
  2427   0.964500E+02   0.222839E+01  -0.353112E+01   0.674601E+05   0.139314E+01
  2428   0.961425E+02   0.222707E+01  -0.346463E+01   0.674088E+05   0.112456E+01
  2429   0.958328E+02   0.222618E+01  -0.339903E+01   0.673577E+05   0.863375E+00
  2430   0.955202E+02   0.222570E+01  -0.333432E+01   0.673065E+05   0.610316E+00
  2431   0.952053E+02   0.222564E+01  -0.327053E+01   0.672555E+05   0.366113E+00
  2432   0.948882E+02   0.222600E+01  -0.320769E+01   0.672045E+05   0.131496E+00
  2433   0.945688E+02   0.222676E+01  -0.314580E+01   0.671535E+05  -0.928065E-01
  2434   0.942480E+02   0.222792E+01  -0.308488E+01   0.671026E+05  -0.306064E+00
  2435   0.939241E+02   0.222948E+01  -0.302496E+01   0.670518E+05  -0.507548E+00
  2436   0.935988E+02   0.223143E+01  -0.296604E+01   0.670010E+05  -0.696529E+00
  2437   0.932713E+02   0.223375E+01  -0.290815E+01   0.669502E+05  -0.872277E+00
  2438   0.929423E+02   0.223646E+01  -0.285129E+01   0.668996E+05  -0.103406E+01
  2439   0.926110E+02   0.223954E+01  -0.279548E+01   0.668489E+05  -0.118116E+01
  2440   0.922783E+02   0.224298E+01  -0.274075E+01   0.667983E+05  -0.131283E+01
  2441   0.919440E+02   0.224679E+01  -0.268710E+01   0.667478E+05  -0.142835E+01
  2442   0.916083E+02   0.225095E+01  -0.263454E+01   0.666974E+05  -0.152700E+01
  2443   0.912703E+02   0.225545E+01  -0.258309E+01   0.666469E+05  -0.160803E+01
  2444   0.909316E+02   0.226029E+01  -0.253276E+01   0.665966E+05  -0.167073E+01
  2445   0.905922E+02   0.226548E+01  -0.248356E+01   0.665463E+05  -0.171436E+01
  2446   0.902505E+02   0.227098E+01  -0.243550E+01   0.664960E+05  -0.173819E+01
  2447   0.899088E+02   0.227682E+01  -0.238861E+01   0.664458E+05  -0.174149E+01
  2448   0.895656E+02   0.228296E+01  -0.234288E+01   0.663957E+05  -0.172354E+01
  2449   0.892209E+02   0.228941E+01  -0.229833E+01   0.663456E+05  -0.168360E+01
  2450   0.888762E+02   0.229616E+01  -0.225496E+01   0.662956E+05  -0.162094E+01
  2451   0.885300E+02   0.230320E+01  -0.221279E+01   0.662456E+05  -0.153511E+01
  2452   0.881838E+02   0.231053E+01  -0.217181E+01   0.661956E+05  -0.142670E+01
  2453   0.878361E+02   0.231813E+01  -0.213205E+01   0.661458E+05  -0.129658E+01
  2454   0.874885E+02   0.232602E+01  -0.209351E+01   0.660959E+05  -0.114562E+01
  2455   0.871400E+02   0.233416E+01  -0.205620E+01   0.660461E+05  -0.974676E+00
  2456   0.867916E+02   0.234255E+01  -0.202011E+01   0.659964E+05  -0.784625E+00
  2457   0.864431E+02   0.235120E+01  -0.198526E+01   0.659468E+05  -0.576330E+00
  2458   0.860939E+02   0.236008E+01  -0.195166E+01   0.658971E+05  -0.350659E+00
  2459   0.857440E+02   0.236921E+01  -0.191931E+01   0.658476E+05  -0.108478E+00
  2460   0.853948E+02   0.237855E+01  -0.188820E+01   0.657981E+05   0.149345E+00
  2461   0.850456E+02   0.238812E+01  -0.185835E+01   0.657486E+05   0.421944E+00
  2462   0.846956E+02   0.239789E+01  -0.182976E+01   0.656992E+05   0.708452E+00
  2463   0.843471E+02   0.240787E+01  -0.180243E+01   0.656498E+05   0.100800E+01
  2464   0.839979E+02   0.241805E+01  -0.177636E+01   0.656005E+05   0.131973E+01
  2465   0.836494E+02   0.242841E+01  -0.175155E+01   0.655513E+05   0.164276E+01
  2466   0.833009E+02   0.243895E+01  -0.172801E+01   0.655021E+05   0.197623E+01
  2467   0.829532E+02   0.244966E+01  -0.170573E+01   0.654529E+05   0.231928E+01
  2468   0.826062E+02   0.246055E+01  -0.168471E+01   0.654038E+05   0.267104E+01
  2469   0.822599E+02   0.247158E+01  -0.166496E+01   0.653548E+05   0.303063E+01
  2470   0.819136E+02   0.248277E+01  -0.164646E+01   0.653058E+05   0.339721E+01
  2471   0.815688E+02   0.249409E+01  -0.162922E+01   0.652568E+05   0.376988E+01
  2472   0.812248E+02   0.250554E+01  -0.161324E+01   0.652079E+05   0.414780E+01
  2473   0.808815E+02   0.251712E+01  -0.159852E+01   0.651591E+05   0.453009E+01
  2474   0.805389E+02   0.252882E+01  -0.158504E+01   0.651103E+05   0.491589E+01
  2475   0.801978E+02   0.254062E+01  -0.157281E+01   0.650616E+05   0.530432E+01
  2476   0.798575E+02   0.255253E+01  -0.156183E+01   0.650129E+05   0.569453E+01
  2477   0.795186E+02   0.256453E+01  -0.155208E+01   0.649642E+05   0.608565E+01
  2478   0.791813E+02   0.257661E+01  -0.154357E+01   0.649156E+05   0.647680E+01
  2479   0.788454E+02   0.258877E+01  -0.153627E+01   0.648671E+05   0.686713E+01
  2480   0.785102E+02   0.260099E+01  -0.153020E+01   0.648186E+05   0.725576E+01
  2481   0.781773E+02   0.261329E+01  -0.152532E+01   0.647702E+05   0.764182E+01
  2482   0.778459E+02   0.262564E+01  -0.152165E+01   0.647218E+05   0.802446E+01
  2483   0.775159E+02   0.263803E+01  -0.151918E+01   0.646735E+05   0.840281E+01
  2484   0.771875E+02   0.265047E+01  -0.151790E+01   0.646252E+05   0.877599E+01
  2485   0.768612E+02   0.266294E+01  -0.151779E+01   0.645770E+05   0.914314E+01
  2486   0.765372E+02   0.267543E+01  -0.151885E+01   0.645288E+05   0.950340E+01
  2487   0.762147E+02   0.268793E+01  -0.152107E+01   0.644806E+05   0.985589E+01
  2488   0.758944E+02   0.270045E+01  -0.152444E+01   0.644325E+05   0.101997E+02
  2489   0.755756E+02   0.271297E+01  -0.152896E+01   0.643845E+05   0.105341E+02
  2490   0.752591E+02   0.272547E+01  -0.153460E+01   0.643365E+05   0.108581E+02
  2491   0.749455E+02   0.273797E+01  -0.154136E+01   0.642886E+05   0.111709E+02
  2492   0.746334E+02   0.275044E+01  -0.154924E+01   0.642407E+05   0.114716E+02
  2493   0.743235E+02   0.276288E+01  -0.155821E+01   0.641929E+05   0.117593E+02
  2494   0.740162E+02   0.277530E+01  -0.156826E+01   0.641451E+05   0.120331E+02
  2495   0.737113E+02   0.278766E+01  -0.157937E+01   0.640974E+05   0.122923E+02
  2496   0.734088E+02   0.279998E+01  -0.159155E+01   0.640497E+05   0.125359E+02
  2497   0.731088E+02   0.281224E+01  -0.160477E+01   0.640020E+05   0.127631E+02
  2498   0.728114E+02   0.282444E+01  -0.161903E+01   0.639544E+05   0.129730E+02
  2499   0.725166E+02   0.283655E+01  -0.163430E+01   0.639069E+05   0.131647E+02
  2500   0.722244E+02   0.284860E+01  -0.165057E+01   0.638594E+05   0.133374E+02
  2501   0.719349E+02   0.286055E+01  -0.166783E+01   0.638120E+05   0.134904E+02
  2502   0.716482E+02   0.287241E+01  -0.168607E+01   0.637646E+05   0.136241E+02
  2503   0.713642E+02   0.288416E+01  -0.170527E+01   0.637172E+05   0.137391E+02
  2504   0.710830E+02   0.289581E+01  -0.172541E+01   0.636699E+05   0.138358E+02
  2505   0.708048E+02   0.290735E+01  -0.174648E+01   0.636227E+05   0.139150E+02
  2506   0.705293E+02   0.291876E+01  -0.176847E+01   0.635755E+05   0.139771E+02
  2507   0.702570E+02   0.293004E+01  -0.179134E+01   0.635283E+05   0.140228E+02
  2508   0.699875E+02   0.294120E+01  -0.181509E+01   0.634812E+05   0.140525E+02
  2509   0.697211E+02   0.295222E+01  -0.183971E+01   0.634342E+05   0.140670E+02
  2510   0.694578E+02   0.296309E+01  -0.186516E+01   0.633872E+05   0.140667E+02
  2511   0.691976E+02   0.297382E+01  -0.189145E+01   0.633402E+05   0.140522E+02
  2512   0.689406E+02   0.298439E+01  -0.191854E+01   0.632933E+05   0.140242E+02
  2513   0.686867E+02   0.299479E+01  -0.194643E+01   0.632464E+05   0.139831E+02
  2514   0.684360E+02   0.300503E+01  -0.197509E+01   0.631996E+05   0.139295E+02
  2515   0.681886E+02   0.301509E+01  -0.200449E+01   0.631529E+05   0.138641E+02
  2516   0.679444E+02   0.302498E+01  -0.203464E+01   0.631062E+05   0.137874E+02
  2517   0.677035E+02   0.303467E+01  -0.206550E+01   0.630595E+05   0.136999E+02
  2518   0.674658E+02   0.304418E+01  -0.209707E+01   0.630129E+05   0.136023E+02
  2519   0.672315E+02   0.305350E+01  -0.212931E+01   0.629663E+05   0.134950E+02
  2520   0.670005E+02   0.306261E+01  -0.216221E+01   0.629198E+05   0.133788E+02
  2521   0.667729E+02   0.307152E+01  -0.219575E+01   0.628733E+05   0.132541E+02
  2522   0.665487E+02   0.308022E+01  -0.222991E+01   0.628269E+05   0.131216E+02
  2523   0.663278E+02   0.308871E+01  -0.226467E+01   0.627805E+05   0.129817E+02
  2524   0.661103E+02   0.309698E+01  -0.230000E+01   0.627342E+05   0.128351E+02
  2525   0.658964E+02   0.310503E+01  -0.233590E+01   0.626879E+05   0.126824E+02
  2526   0.656859E+02   0.311284E+01  -0.237233E+01   0.626416E+05   0.125241E+02
  2527   0.654787E+02   0.312044E+01  -0.240928E+01   0.625955E+05   0.123608E+02
  2528   0.652752E+02   0.312780E+01  -0.244673E+01   0.625493E+05   0.121930E+02
  2529   0.650751E+02   0.313491E+01  -0.248464E+01   0.625032E+05   0.120214E+02
  2530   0.648784E+02   0.314179E+01  -0.252302E+01   0.624572E+05   0.118465E+02
  2531   0.646853E+02   0.314843E+01  -0.256183E+01   0.624112E+05   0.116689E+02
  2532   0.644956E+02   0.315481E+01  -0.260104E+01   0.623652E+05   0.114892E+02
  2533   0.643095E+02   0.316094E+01  -0.264065E+01   0.623193E+05   0.113078E+02
  2534   0.641269E+02   0.316682E+01  -0.268063E+01   0.622735E+05   0.111255E+02
  2535   0.639477E+02   0.317243E+01  -0.272096E+01   0.622276E+05   0.109427E+02
  2536   0.637720E+02   0.317778E+01  -0.276161E+01   0.621819E+05   0.107601E+02
  2537   0.635999E+02   0.318286E+01  -0.280257E+01   0.621362E+05   0.105783E+02
  2538   0.634312E+02   0.318767E+01  -0.284381E+01   0.620905E+05   0.103977E+02
  2539   0.632660E+02   0.319221E+01  -0.288533E+01   0.620449E+05   0.102189E+02
  2540   0.631042E+02   0.319647E+01  -0.292708E+01   0.619993E+05   0.100427E+02
  2541   0.629460E+02   0.320046E+01  -0.296905E+01   0.619538E+05   0.986939E+01
  2542   0.627912E+02   0.320416E+01  -0.301122E+01   0.619083E+05   0.969970E+01
  2543   0.626399E+02   0.320760E+01  -0.305357E+01   0.618628E+05   0.953417E+01
  2544   0.624921E+02   0.321074E+01  -0.309608E+01   0.618175E+05   0.937337E+01
  2545   0.623477E+02   0.321361E+01  -0.313873E+01   0.617721E+05   0.921788E+01
  2546   0.622068E+02   0.321619E+01  -0.318148E+01   0.617268E+05   0.906826E+01
  2547   0.620693E+02   0.321848E+01  -0.322433E+01   0.616816E+05   0.892508E+01
  2548   0.619351E+02   0.322049E+01  -0.326725E+01   0.616364E+05   0.878893E+01
  2549   0.618044E+02   0.322221E+01  -0.331022E+01   0.615912E+05   0.866038E+01
  2550   0.616769E+02   0.322364E+01  -0.335322E+01   0.615461E+05   0.853999E+01
  2551   0.615529E+02   0.322477E+01  -0.339624E+01   0.615010E+05   0.842816E+01
  2552   0.614322E+02   0.322560E+01  -0.343923E+01   0.614560E+05   0.832462E+01
  2553   0.613147E+02   0.322613E+01  -0.348220E+01   0.614110E+05   0.822891E+01
  2554   0.612005E+02   0.322637E+01  -0.352511E+01   0.613661E+05   0.814056E+01
  2555   0.610896E+02   0.322631E+01  -0.356795E+01   0.613212E+05   0.805912E+01
  2556   0.609818E+02   0.322595E+01  -0.361069E+01   0.612764E+05   0.798413E+01
  2557   0.608773E+02   0.322529E+01  -0.365333E+01   0.612316E+05   0.791514E+01
  2558   0.607759E+02   0.322433E+01  -0.369583E+01   0.611869E+05   0.785168E+01
  2559   0.606777E+02   0.322308E+01  -0.373818E+01   0.611422E+05   0.779330E+01
  2560   0.605827E+02   0.322152E+01  -0.378036E+01   0.610975E+05   0.773955E+01
  2561   0.604906E+02   0.321966E+01  -0.382234E+01   0.610529E+05   0.768995E+01
  2562   0.604017E+02   0.321750E+01  -0.386412E+01   0.610083E+05   0.764406E+01
  2563   0.603157E+02   0.321504E+01  -0.390567E+01   0.609638E+05   0.760142E+01
  2564   0.602327E+02   0.321228E+01  -0.394697E+01   0.609194E+05   0.756157E+01
  2565   0.601526E+02   0.320921E+01  -0.398800E+01   0.608749E+05   0.752406E+01
  2566   0.600754E+02   0.320584E+01  -0.402874E+01   0.608305E+05   0.748842E+01
  2567   0.600011E+02   0.320218E+01  -0.406918E+01   0.607862E+05   0.745419E+01
  2568   0.599296E+02   0.319822E+01  -0.410930E+01   0.607419E+05   0.742093E+01
  2569   0.598610E+02   0.319395E+01  -0.414908E+01   0.606977E+05   0.738817E+01
  2570   0.597950E+02   0.318940E+01  -0.418851E+01   0.606534E+05   0.735545E+01
  2571   0.597319E+02   0.318455E+01  -0.422757E+01   0.606093E+05   0.732232E+01
  2572   0.596713E+02   0.317941E+01  -0.426624E+01   0.605652E+05   0.728832E+01
  2573   0.596134E+02   0.317399E+01  -0.430450E+01   0.605211E+05   0.725299E+01
  2574   0.595582E+02   0.316828E+01  -0.434235E+01   0.604770E+05   0.721588E+01
  2575   0.595055E+02   0.316229E+01  -0.437976E+01   0.604331E+05   0.717652E+01
  2576   0.594553E+02   0.315602E+01  -0.441671E+01   0.603891E+05   0.713446E+01
  2577   0.594076E+02   0.314946E+01  -0.445320E+01   0.603452E+05   0.708924E+01
  2578   0.593622E+02   0.314262E+01  -0.448920E+01   0.603014E+05   0.704041E+01
  2579   0.593193E+02   0.313552E+01  -0.452470E+01   0.602575E+05   0.698750E+01
  2580   0.592787E+02   0.312813E+01  -0.455968E+01   0.602138E+05   0.693006E+01
  2581   0.592403E+02   0.312047E+01  -0.459413E+01   0.601700E+05   0.686763E+01
  2582   0.592041E+02   0.311254E+01  -0.462804E+01   0.601263E+05   0.679975E+01
  2583   0.591702E+02   0.310435E+01  -0.466139E+01   0.600827E+05   0.672597E+01
  2584   0.591383E+02   0.309590E+01  -0.469417E+01   0.600391E+05   0.664583E+01
  2585   0.591085E+02   0.308717E+01  -0.472636E+01   0.599955E+05   0.655887E+01
  2586   0.590808E+02   0.307820E+01  -0.475796E+01   0.599520E+05   0.646463E+01
  2587   0.590549E+02   0.306897E+01  -0.478894E+01   0.599085E+05   0.636265E+01
  2588   0.590311E+02   0.305949E+01  -0.481930E+01   0.598651E+05   0.625248E+01
  2589   0.590092E+02   0.304975E+01  -0.484902E+01   0.598217E+05   0.613367E+01
  2590   0.589889E+02   0.303978E+01  -0.487810E+01   0.597783E+05   0.600574E+01
  2591   0.589705E+02   0.302956E+01  -0.490650E+01   0.597350E+05   0.586825E+01
  2592   0.589538E+02   0.301910E+01  -0.493424E+01   0.596918E+05   0.572073E+01
  2593   0.589386E+02   0.300840E+01  -0.496129E+01   0.596485E+05   0.556274E+01
  2594   0.589252E+02   0.299747E+01  -0.498763E+01   0.596054E+05   0.539380E+01
  2595   0.589132E+02   0.298630E+01  -0.501328E+01   0.595622E+05   0.521347E+01
  2596   0.589027E+02   0.297491E+01  -0.503820E+01   0.595191E+05   0.502129E+01
  2597   0.588936E+02   0.296330E+01  -0.506240E+01   0.594760E+05   0.481679E+01
